07/07/17,1499385600,62015
08/07/17,1499472000,46256
09/07/17,1499558400,42928
10/07/17,1499644800,53163
11/07/17,1499731200,49699
12/07/17,1499817600,52559
13/07/17,1499904000,40443
14/07/17,1499990400,36435
15/07/17,1500076800,38548
16/07/17,1500163200,42517
17/07/17,1500249600,40592
18/07/17,1500336000,35337
19/07/17,1500422400,45759
20/07/17,1500508800,37663
21/07/17,1500595200,35455
22/07/17,1500681600,38351
23/07/17,1500768000,45139
24/07/17,1500854400,49597
25/07/17,1500940800,44386
26/07/17,1501027200,36515
27/07/17,1501113600,36215
28/07/17,1501200000,45389
29/07/17,1501286400,26292
30/07/17,1501372800,29941
31/07/17,1501459200,43935
01/08/17,1501545600,30251
02/08/17,1501632000,38190
03/08/17,1501718400,39493
04/08/17,1501804800,40320
05/08/17,1501891200,51896
06/08/17,1501977600,62029
07/08/17,1502064000,50529
08/08/17,1502150400,54576
09/08/17,1502236800,42638
10/08/17,1502323200,67587
11/08/17,1502409600,79200
12/08/17,1502496000,78973
13/08/17,1502582400,65681
14/08/17,1502668800,81847
15/08/17,1502755200,98986
16/08/17,1502841600,90667
17/08/17,1502928000,82537
18/08/17,1503014400,74708
19/08/17,1503100800,72890
20/08/17,1503187200,59027
21/08/17,1503273600,79662
22/08/17,1503360000,85798
23/08/17,1503446400,65007
24/08/17,1503532800,78570
25/08/17,1503619200,76949
26/08/17,1503705600,69846
27/08/17,1503792000,74236
28/08/17,1503878400,77140
29/08/17,1503964800,93003
30/08/17,1504051200,95742
31/08/17,1504137600,72950
01/09/17,1504224000,83475
02/09/17,1504310400,75348
03/09/17,1504396800,70635
04/09/17,1504483200,101317
05/09/17,1504569600,115015
06/09/17,1504656000,141070
07/09/17,1504742400,128248
08/09/17,1504828800,142201
09/09/17,1504915200,112041
10/09/17,1505001600,84627
11/09/17,1505088000,88764
12/09/17,1505174400,106220
13/09/17,1505260800,108073
14/09/17,1505347200,116596
15/09/17,1505433600,128673
16/09/17,1505520000,110903
17/09/17,1505606400,142277
18/09/17,1505692800,143449
19/09/17,1505779200,135141
20/09/17,1505865600,98003
21/09/17,1505952000,129468
22/09/17,1506038400,112697
23/09/17,1506124800,93864
24/09/17,1506211200,66172
25/09/17,1506297600,88410
26/09/17,1506384000,100752
27/09/17,1506470400,98936
28/09/17,1506556800,98623
29/09/17,1506643200,75941
30/09/17,1506729600,69309
01/10/17,1506816000,70350
02/10/17,1506902400,73284
03/10/17,1506988800,76597
04/10/17,1507075200,62396
05/10/17,1507161600,63472
06/10/17,1507248000,66861
07/10/17,1507334400,73014
08/10/17,1507420800,78219
09/10/17,1507507200,78959
10/10/17,1507593600,95128
11/10/17,1507680000,77894
12/10/17,1507766400,93663
13/10/17,1507852800,95874
14/10/17,1507939200,89823
15/10/17,1508025600,80684
16/10/17,1508112000,145630
17/10/17,1508198400,161702
18/10/17,1508284800,123933
19/10/17,1508371200,128913
20/10/17,1508457600,136849
21/10/17,1508544000,91174
22/10/17,1508630400,66745
23/10/17,1508716800,154838
24/10/17,1508803200,144208
25/10/17,1508889600,156660
26/10/17,1508976000,187325
27/10/17,1509062400,214386
28/10/17,1509148800,243856
29/10/17,1509235200,253731
30/10/17,1509321600,256519
31/10/17,1509408000,240472
01/11/17,1509494400,223768
02/11/17,1509580800,253204
03/11/17,1509667200,294808
04/11/17,1509753600,235018
05/11/17,1509840000,153907
06/11/17,1509926400,148561
07/11/17,1510012800,155062
08/11/17,1510099200,139532
09/11/17,1510185600,111893
10/11/17,1510272000,128946
11/11/17,1510358400,218484
12/11/17,1510444800,206204
13/11/17,1510531200,205781
14/11/17,1510617600,188896
15/11/17,1510704000,142548
16/11/17,1510790400,148203
17/11/17,1510876800,143762
18/11/17,1510963200,231331
19/11/17,1511049600,206858
20/11/17,1511136000,193524
21/11/17,1511222400,182748
22/11/17,1511308800,157860
23/11/17,1511395200,149862
24/11/17,1511481600,165538
25/11/17,1511568000,211435
26/11/17,1511654400,151326
27/11/17,1511740800,1073786
28/11/17,1511827200,237782
29/11/17,1511913600,181308
30/11/17,1512000000,143323
01/12/17,1512086400,151361
02/12/17,1512172800,170000
03/12/17,1512259200,141307
04/12/17,1512345600,100010
05/12/17,1512432000,88114
06/12/17,1512518400,72299
07/12/17,1512604800,68129
08/12/17,1512691200,110395
09/12/17,1512777600,120314
10/12/17,1512864000,108130
11/12/17,1512950400,115171
12/12/17,1513036800,147987
13/12/17,1513123200,157743
14/12/17,1513209600,150349
15/12/17,1513296000,135735
16/12/17,1513382400,173225
17/12/17,1513468800,172447
18/12/17,1513555200,191702
19/12/17,1513641600,207166
20/12/17,1513728000,164530
21/12/17,1513814400,232811
22/12/17,1513900800,214197
23/12/17,1513987200,239151
24/12/17,1514073600,151163
